S/N ratio sn1994M-19940506.26-fast 11.7146859907
S/N ratio sn1994M-19940507.29-fast 9.7995993289
S/N ratio sn1994M-19940508.26-fast 13.0678333536
S/N ratio sn1994M-19940509.23-fast 15.0628112174
S/N ratio sn1994M-19940514.29-mmt 17.7335945086
S/N ratio sn1994M-19940612.22-mmt 5.77871059284
S/N ratio sn1994Q-19940604.39-fast 14.296393611
S/N ratio sn1994Q-19940605.35-fast 14.9351506305
S/N ratio sn1994Q-19940606.37-fast 18.5598732046
S/N ratio sn1994Q-19940612.32-mmt 20.4726659582
S/N ratio sn1994S-19940611.28-fast 40.5942536951
S/N ratio sn1994S-19940612.26-mmt 32.5680947967
S/N ratio sn1994S-19940616.24-fast 29.9513564734
S/N ratio sn1994S-19940712.18-fast 16.8993333603
S/N ratio sn1994T-19940611.21-fast 6.66316080544
S/N ratio sn1994T-19940612.19-fast 5.44455471304
S/N ratio sn1994T-19940612.25-mmt 20.4424937593
S/N ratio sn1994T-19940613.19-fast 5.28484438589
S/N ratio sn1994T-19940616.23-fast 5.88424112183
S/N ratio \sn1995ac-19950927.31-fast 24.9999847733
S/N ratio \sn1995ac-19950929.27-fast 21.2478310571
S/N ratio \sn1995ac-19951028.23-fast 15.9051685339
S/N ratio \sn1995ac-19951123.07-mmt 2.39671918316
S/N ratio \sn1995ak-19951114.25-fast 23.6740068379
S/N ratio \sn1995ak-19951118.33-fast 15.5419493678
S/N ratio \sn1995ak-19951123.38-fast 16.565870074
S/N ratio \sn1995ak-19951127.26-fast 9.05827769635
S/N ratio \sn1995ak-19951222.23-fast 8.25332857337
S/N ratio \sn1995ak-19960115.17-fast 12.2344672503
S/N ratio \sn1995al-19951114.52-fast 68.0522154792
S/N ratio \sn1995al-19951116.51-fast 66.1899862502
S/N ratio \sn1995al-19951118.53-fast 43.1262516168
S/N ratio \sn1995al-19951121.45-fast 59.3071471981
S/N ratio \sn1995al-19951123.54-fast 56.0526022234
S/N ratio \sn1995al-19951124.51-mmt 32.3603570524
S/N ratio \sn1995al-19951124.53-fast 54.3952467368
S/N ratio \sn1995al-19951126.46-fast 23.9990510102
S/N ratio \sn1995al-19951127.52-fast 50.9161679766
S/N ratio \sn1995al-19951203.40-mmt 20.5347692765
S/N ratio \sn1995al-19951222.47-fast 34.7048981982
S/N ratio \sn1995al-19960115.35-fast 27.4309081412
S/N ratio \sn1995al-19960210.31-fast 21.6864423964
S/N ratio \sn1995bd-19951223.34-fast 16.3495665121
S/N ratio \sn1995bd-19951225.27-fast 11.0203072044
S/N ratio \sn1995bd-19951226.26-fast 15.3878647155
S/N ratio \sn1995bd-19951228.25-fast 30.774179881
S/N ratio \sn1995bd-19960115.24-fast 28.0701574896
S/N ratio \sn1995bd-19960125.23-fast 21.3716068103
S/N ratio \sn1995bd-19960210.19-fast 12.7821079696
S/N ratio \sn1995bd-19960224.11-mmt 1.31068735347
S/N ratio \sn1995bd-19960317.12-mmt 3.70127139533
S/N ratio sn1995D-19950224.30-fast 50.2208389594
S/N ratio sn1995D-19950226.28-fast 51.8430825592
S/N ratio sn1995D-19950228.26-fast 53.3028981289
S/N ratio sn1995D-19950302.30-fast 48.4032693917
S/N ratio sn1995D-19950304.34-fast 49.5722606719
S/N ratio sn1995D-19950309.29-mmt 34.6154481624
S/N ratio sn1995D-19950331.17-mmt 27.0155804306
S/N ratio sn1995D-19950404.23-fast 29.2483203017
S/N ratio sn1995D-19950426.14-fast 21.3696180686
S/N ratio sn1995D-19950501.15-fast 23.8001327979
S/N ratio sn1995D-19950525.20-fast 22.7552174491
S/N ratio sn1995D-19951124.46-mmt 1.52969052574
S/N ratio sn1995D-19951202.44-mmt 1.45348670586
S/N ratio sn1995E-19950224.27-fast 26.4654023015
S/N ratio sn1995E-19950226.27-fast 29.1531047974
S/N ratio sn1995E-19950228.23-fast 31.491638062
S/N ratio sn1995E-19950303.16-fast 27.6017428667
S/N ratio sn1995E-19950305.17-fast 30.4281975796
S/N ratio sn1995E-19950308.16-mmt 18.2054885397
S/N ratio sn1995E-19950331.22-mmt 20.2031018208
S/N ratio sn1995Y-19950916.49-fast 3.86922345264
S/N ratio sn1995Y-19950919.33-fast 12.4159236085
S/N ratio sn1995Y-19950922.41-fast 17.46734875
S/N ratio sn1995Y-19950924.37-fast 9.11011537914
S/N ratio \sn1996ab-19960522.37-fast 7.95151961159
S/N ratio \sn1996ac-19960524.19-fast 13.7451498769
S/N ratio \sn1996ai-19960620.15-mmt 29.5303981493
S/N ratio \sn1996ai-19960620.17-fast 29.1647753145
S/N ratio \sn1996ai-19960621.23-fast 32.3041198746
S/N ratio \sn1996ai-19960623.27-fast 14.0918972869
S/N ratio \sn1996ai-19960625.26-fast 26.8402858011
S/N ratio \sn1996ai-19960706.23-fast 27.40007093
S/N ratio \sn1996ai-19960716.18-fast 23.4291222409
S/N ratio \sn1996bk-19961015.10-fast 37.798161679
S/N ratio \sn1996bl-19961016.29-fast 22.4547570211
S/N ratio \sn1996bl-19961018.18-fast 24.3144080427
S/N ratio \sn1996bl-19961103.25-fast 10.0937027952
S/N ratio \sn1996bl-19961108.24-fast 9.91284117956
S/N ratio \sn1996bo-19961103.27-fast 19.9064703557
S/N ratio \sn1996bo-19961105.24-fast 28.3740510368
S/N ratio \sn1996bo-19961107.15-fast 19.9286879172
S/N ratio \sn1996bo-19961109.28-fast 19.780644037
S/N ratio \sn1996bo-19961111.27-fast 13.9984646358
S/N ratio \sn1996bt-19961112.44-fast 42.7022214625
S/N ratio \sn1996bv-19970102.33-fast 10.8227774755
S/N ratio \sn1996by-19961217.37-fast 23.5743773499
S/N ratio \sn1996by-19961218.27-fast 23.9802252989
S/N ratio \sn1996by-19970102.31-fast 39.1076236256
S/N ratio \sn1996by-19970108.33-fast 20.9902254838
S/N ratio \sn1996by-19970109.33-fast 18.5201394862
S/N ratio \sn1996by-19970131.24-fast 14.6176342306
S/N ratio sn1996C-19960217.48-fast 26.7192968546
S/N ratio sn1996C-19960220.40-fast 26.5080666292
S/N ratio sn1996C-19960223.44-mmt 13.9793337042
S/N ratio \sn1996ca-19961217.10-fast 18.4765643485
S/N ratio \sn1996ca-19961218.09-fast 21.7603677221
S/N ratio \sn1996ca-19970102.09-fast 16.6344369497
S/N ratio \sn1996ca-19970110.10-fast 16.6049401186
S/N ratio sn1996V-19960411.24-fast 14.8238297727
S/N ratio sn1996X-19960414.32-fast 45.0099283779
S/N ratio sn1996X-19960415.32-fast 47.2884364279
S/N ratio sn1996X-19960416.44-fast 30.925152572
S/N ratio sn1996X-19960417.33-fast 46.9440322405
S/N ratio sn1996X-19960418.31-fast 46.9612733907
S/N ratio sn1996X-19960419.30-fast 47.4447089238
S/N ratio sn1996X-19960420.31-fast 46.8613240161
S/N ratio sn1996X-19960425.29-fast 37.2249543465
S/N ratio sn1996X-19960426.28-fast 45.546076625
S/N ratio sn1996X-19960508.26-fast 30.8989674273
S/N ratio sn1996X-19960510.25-fast 31.5890945575
S/N ratio sn1996X-19960516.24-fast 32.1476242785
S/N ratio sn1996X-19960521.22-fast 30.5079287313
S/N ratio sn1996X-19960606.19-fast 25.0879622666
S/N ratio sn1996X-19960615.28-fast 14.8004567721
S/N ratio sn1996Z-19960518.18-fast 42.4779883621
S/N ratio sn1996Z-19960520.17-fast 39.0744723564
S/N ratio sn1996Z-19960522.17-fast 39.0441943514
S/N ratio sn1996Z-19960524.18-fast 32.9589504632
S/N ratio sn1996Z-19960528.16-fast 11.1037147681
S/N ratio sn1996Z-19960606.17-fast 25.9272796563
S/N ratio \sn1997bp-19970407.42-mmt 40.8514451408
S/N ratio \sn1997bp-19970409.29-fast 46.1292418717
S/N ratio \sn1997bp-19970410.27-fast 51.3239154185
S/N ratio \sn1997bp-19970411.30-fast 51.5785213143
S/N ratio \sn1997bp-19970412.31-fast 50.8508484811
S/N ratio \sn1997bp-19970413.31-fast 52.7161414943
S/N ratio \sn1997bp-19970414.30-fast 54.6578636184
S/N ratio \sn1997bp-19970429.26-fast 47.9643997543
S/N ratio \sn1997bp-19970508.15-fast 36.6836685228
S/N ratio \sn1997bp-19970512.22-fast 35.1949713437
S/N ratio \sn1997bp-19970530.18-fast 25.9145511972
S/N ratio \sn1997bp-19970604.20-fast 25.4041130947
S/N ratio \sn1997bp-19970610.20-fast 24.9142063492
S/N ratio \sn1997bq-19970408.14-mmt 41.297880484
S/N ratio \sn1997bq-19970409.15-fast 38.4678873872
S/N ratio \sn1997bq-19970410.16-fast 45.8918513698
S/N ratio \sn1997bq-19970411.13-fast 25.2045453251
S/N ratio \sn1997bq-19970412.13-fast 11.0770956667
S/N ratio \sn1997bq-19970413.22-fast 42.7604877897
S/N ratio \sn1997bq-19970414.21-fast 59.6083351533
S/N ratio \sn1997bq-19970429.17-fast 54.6869339692
S/N ratio \sn1997bq-19970501.17-fast 48.6807741303
S/N ratio \sn1997bq-19970502.19-mmt 26.7431327581
S/N ratio \sn1997bq-19970509.16-fast 34.6515786091
S/N ratio \sn1997bq-19970531.18-fast 4.29002232258
S/N ratio \sn1997bq-19970606.18-fast 19.3503443533
S/N ratio \sn1997br-19970413.32-fast 58.6639137829
S/N ratio \sn1997br-19970414.31-fast 63.3681684168
S/N ratio \sn1997br-19970429.28-fast 69.0382920531
S/N ratio \sn1997br-19970501.27-fast 62.1419984302
S/N ratio \sn1997br-19970503.29-mmt 41.430815427
S/N ratio \sn1997br-19970508.26-fast 38.1670025172
S/N ratio \sn1997br-19970512.25-fast 37.120031545
S/N ratio \sn1997br-19970529.24-fast 33.6182854647
S/N ratio \sn1997br-19970602.19-fast 25.8573150238
S/N ratio \sn1997br-19970609.18-fast 26.8765675035
S/N ratio \sn1997br-19970702.17-mmt 24.2860443448
S/N ratio \sn1997by-19970430.30-fast 10.7438835851
S/N ratio \sn1997by-19970501.29-fast 11.0659290442
S/N ratio \sn1997by-19970509.24-fast 10.2288738159
S/N ratio \sn1997bz-19970430.19-fast 12.285098521
S/N ratio \sn1997bz-19970502.15-mmt 4.70759386923
S/N ratio \sn1997cn-19970529.27-fast 6.91165418763
S/N ratio \sn1997cn-19970530.20-fast 8.5633079905
S/N ratio \sn1997cn-19970531.33-fast 9.4331754675
S/N ratio \sn1997cn-19970601.35-fast 10.5611343034
S/N ratio \sn1997cn-19970602.36-fast 7.45700277769
S/N ratio \sn1997cn-19970603.23-fast 9.14627803845
S/N ratio \sn1997cn-19970605.30-fast 10.7208913448
S/N ratio \sn1997cn-19970607.18-fast 6.59943612053
S/N ratio \sn1997cn-19970608.29-fast 3.56709850808
S/N ratio \sn1997cn-19970609.21-fast 6.26543574324
S/N ratio \sn1997cn-19970611.22-fast 8.56345341161
S/N ratio \sn1997cn-19970701.25-mmt 7.99319297607
S/N ratio \sn1997ct-19970701.29-fast 3.98896253909
S/N ratio \sn1997cw-19970714.46-fast 28.7247378833
S/N ratio \sn1997cw-19970907.43-mmt 7.0893739424
S/N ratio \sn1997do-19971102.46-fast 40.2200004462
S/N ratio \sn1997do-19971103.43-fast 42.4017599696
S/N ratio \sn1997do-19971106.51-fast 31.6177558601
S/N ratio \sn1997do-19971107.51-fast 54.6124730207
S/N ratio \sn1997do-19971122.45-fast 44.6882916097
S/N ratio \sn1997do-19971124.45-fast 43.9634440798
S/N ratio \sn1997do-19971125.38-fast 36.5749562702
S/N ratio \sn1997do-19971126.37-fast 35.8504423427
S/N ratio \sn1997do-19971128.50-fast 39.226212657
S/N ratio \sn1997do-19971129.55-fast 36.9428019827
S/N ratio \sn1997do-19971204.33-fast 37.954057251
S/N ratio \sn1997do-19971205.30-fast 33.8317901215
S/N ratio \sn1997do-19971205.35-mmt 26.3929672112
S/N ratio \sn1997do-19980101.40-fast 29.4267157673
S/N ratio \sn1997dt-19971123.19-fast 41.2266740574
S/N ratio \sn1997dt-19971124.09-fast 34.3492001092
S/N ratio \sn1997dt-19971125.11-fast 50.144575161
S/N ratio \sn1997dt-19971126.14-fast 46.7281654983
S/N ratio \sn1997dt-19971129.11-fast 51.0087145662
S/N ratio \sn1997dt-19971204.11-fast 49.5543192607
S/N ratio \sn1997dt-19971206.11-fast 33.3596067236
S/N ratio \sn1997dt-19971228.12-fast 5.8340694076
S/N ratio sn1997E-19970116.25-fast 37.7009587541
S/N ratio sn1997E-19970131.26-fast 25.7592478283
S/N ratio sn1997E-19970209.23-fast 18.6641435335
S/N ratio sn1997E-19970302.13-fast 10.0396511422
S/N ratio sn1997Y-19970209.41-fast 26.1109558403
S/N ratio sn1997Y-19970210.40-fast 30.357804194
S/N ratio sn1997Y-19970214.47-fast 28.6579983769
S/N ratio sn1997Y-19970302.35-fast 20.846598746
S/N ratio \sn1998ab-19980403.38-fast 31.4796484155
S/N ratio \sn1998ab-19980418.28-fast 49.9298920913
S/N ratio \sn1998ab-19980419.29-fast 35.5044487286
S/N ratio \sn1998ab-19980429.28-fast 23.2554060982
S/N ratio \sn1998ab-19980430.26-fast 22.4783142218
S/N ratio \sn1998ab-19980501.27-fast 19.3693267311
S/N ratio \sn1998ab-19980502.26-fast 21.4949552797
S/N ratio \sn1998ab-19980503.26-fast 21.3237440089
S/N ratio \sn1998ab-19980504.28-fast 20.3906815102
S/N ratio \sn1998ab-19980516.24-fast 17.8287922932
S/N ratio \sn1998ab-19980518.22-fast 17.0925027208
S/N ratio \sn1998ab-19980528.24-fast 14.6272913947
S/N ratio \sn1998ab-19980601.22-fast 12.4761017564
S/N ratio \sn1998an-19980418.17-fast 32.2568858055
S/N ratio \sn1998aq-19980418.29-fast 70.1641234476
S/N ratio \sn1998aq-19980419.26-fast 69.6128618824
S/N ratio \sn1998aq-19980424.37-fast 61.0037046837
S/N ratio \sn1998aq-19980427.29-fast 67.1683794671
S/N ratio \sn1998aq-19980428.26-fast 64.4257652451
S/N ratio \sn1998aq-19980429.26-fast 58.5568756909
S/N ratio \sn1998aq-19980430.24-fast 58.0464718856
S/N ratio \sn1998aq-19980501.25-fast 58.3175713542
S/N ratio \sn1998aq-19980502.23-fast 58.8126077956
S/N ratio \sn1998aq-19980503.24-fast 60.6861597348
S/N ratio \sn1998aq-19980504.26-fast 64.4258735165
S/N ratio \sn1998aq-19980516.17-fast 42.4044745035
S/N ratio \sn1998aq-19980518.20-fast 37.4858554191
S/N ratio \sn1998aq-19980528.22-fast 32.7767911817
S/N ratio \sn1998aq-19980529.19-fast 32.2633920138
S/N ratio \sn1998aq-19980531.20-fast 29.1670493817
S/N ratio \sn1998aq-19980602.23-fast 31.7372843152
S/N ratio \sn1998aq-19980617.16-fast 27.9962616538
S/N ratio \sn1998aq-19980621.18-fast 25.3930227524
S/N ratio \sn1998aq-19980624.19-fast 30.319485805
S/N ratio \sn1998aq-19980626.18-fast 28.7407393963
S/N ratio \sn1998aq-19980629.17-fast 27.8556071869
S/N ratio \sn1998aq-19980702.17-fast 25.2109583496
S/N ratio \sn1998aq-19980715.21-fast 25.7632928646
S/N ratio \sn1998aq-19980718.18-fast 16.3057373399
S/N ratio \sn1998aq-19980727.17-fast 19.471745781
S/N ratio \sn1998aq-19981124.54-fast 3.03789433556
S/N ratio \sn1998aq-19981214.54-fast 9.74680940328
S/N ratio \sn1998aq-19981224.54-fast 5.75970921838
S/N ratio \sn1998bn-19980428.24-fast 50.7157646653
S/N ratio \sn1998bn-19980430.27-fast 46.1168794631
S/N ratio \sn1998bn-19980501.25-fast 46.6252489867
S/N ratio \sn1998bn-19980502.24-fast 49.2321125918
S/N ratio \sn1998bn-19980504.25-fast 47.9565037588
S/N ratio \sn1998bn-19980518.18-fast 39.3716717169
S/N ratio \sn1998bp-19980430.47-fast 28.9739055677
S/N ratio \sn1998bp-19980501.47-fast 38.2674077184
S/N ratio \sn1998bp-19980502.47-fast 39.883481202
S/N ratio \sn1998bp-19980503.45-fast 38.2509643503
S/N ratio \sn1998bp-19980504.39-fast 35.7691916622
S/N ratio \sn1998bp-19980516.44-fast 26.1908222641
S/N ratio \sn1998bp-19980518.36-fast 19.6841068586
S/N ratio \sn1998bp-19980528.47-fast 21.8585260194
S/N ratio \sn1998bp-19980529.42-fast 24.2750609004
S/N ratio \sn1998bp-19980531.40-fast 15.263089151
S/N ratio \sn1998bp-19980602.35-fast 15.5517131914
S/N ratio \sn1998bp-19980719.25-fast 13.0818793585
S/N ratio \sn1998bu-19980516.15-fast 67.7924555422
S/N ratio \sn1998bu-19980517.15-fast 58.1314053533
S/N ratio \sn1998bu-19980518.16-fast 61.3694160729
S/N ratio \sn1998bu-19980520.15-fast 39.8369130375
S/N ratio \sn1998bu-19980528.19-fast 59.8327969888
S/N ratio \sn1998bu-19980529.18-fast 64.824738811
S/N ratio \sn1998bu-19980530.17-fast 58.3775467045
S/N ratio \sn1998bu-19980531.18-fast 51.4280998989
S/N ratio \sn1998bu-19980602.20-fast 50.4471730131
S/N ratio \sn1998bu-19980616.17-fast 33.2946660222
S/N ratio \sn1998bu-19980617.14-fast 29.6804669242
S/N ratio \sn1998bu-19980618.14-fast 30.0935559853
S/N ratio \sn1998bu-19980619.14-fast 28.3372209505
S/N ratio \sn1998bu-19980620.14-fast 31.8578626294
S/N ratio \sn1998bu-19980621.16-fast 31.7064427436
S/N ratio \sn1998bu-19980622.16-fast 33.1223438714
S/N ratio \sn1998bu-19980623.17-fast 34.0889616347
S/N ratio \sn1998bu-19980624.17-fast 35.2854014565
S/N ratio \sn1998bu-19980625.17-fast 34.4573558715
S/N ratio \sn1998bu-19980626.17-fast 36.6388022549
S/N ratio \sn1998bu-19980627.20-fast 32.1675421835
S/N ratio \sn1998bu-19980628.16-fast 30.7234499855
S/N ratio \sn1998bu-19980629.16-fast 30.1168241872
S/N ratio \sn1998bu-19980630.17-fast 29.7875924072
S/N ratio \sn1998bu-19980701.16-fast 32.5551501652
S/N ratio \sn1998bu-19980702.16-fast 30.3230473486
S/N ratio \sn1998bu-19980715.17-fast 24.4683120998
S/N ratio \sn1998bu-19981114.51-fast 9.81377924135
S/N ratio \sn1998bu-19981125.54-fast 16.3350672838
S/N ratio \sn1998bu-19981213.54-fast 15.880054755
S/N ratio \sn1998bu-19981222.48-fast 9.61086563513
S/N ratio \sn1998bu-19990117.46-fast 11.8958793932
S/N ratio \sn1998cn-19980619.16-fast 10.4471531195
S/N ratio \sn1998co-19980623.45-fast 43.0182684553
S/N ratio \sn1998co-19980624.45-fast 41.514737491
S/N ratio \sn1998co-19980627.46-fast 36.3083445638
S/N ratio \sn1998co-19980630.47-fast 33.3286741433
S/N ratio \sn1998co-19980716.41-fast 18.1861467159
S/N ratio \sn1998co-19980718.47-fast 18.5549741112
S/N ratio \sn1998co-19980722.40-fast 20.9437058412
S/N ratio \sn1998co-19980730.45-fast 16.3064872104
S/N ratio \sn1998cs-19980701.20-fast 17.8563393375
S/N ratio \sn1998cs-19980719.23-fast 31.7617445627
S/N ratio \sn1998cs-19980721.20-fast 24.7786198378
S/N ratio \sn1998cs-19980723.26-fast 27.4501072415
S/N ratio sn1998D-19980222.43-fast 19.5713383858
S/N ratio sn1998D-19980224.49-fast 19.3050369804
S/N ratio sn1998D-19980304.42-fast 14.9079980879
S/N ratio sn1998D-19980321.50-fast 9.44692232293
S/N ratio \sn1998de-19980725.46-fast 8.33185024213
S/N ratio \sn1998de-19980726.47-fast 29.3919820865
S/N ratio \sn1998de-19980727.45-fast 21.9546896473
S/N ratio \sn1998de-19980729.50-fast 12.2851338234
S/N ratio \sn1998de-19980730.46-fast 18.6088401626
S/N ratio \sn1998de-19980801.41-fast 22.1129654625
S/N ratio \sn1998de-19980804.46-fast 27.2880019184
S/N ratio \sn1998dh-19980726.44-fast 46.1707064418
S/N ratio \sn1998dh-19980727.40-fast 47.0580777649
S/N ratio \sn1998dh-19980728.40-fast 37.3291015796
S/N ratio \sn1998dh-19980730.44-fast 42.0026678556
S/N ratio \sn1998dh-19980801.40-fast 47.3507473091
S/N ratio \sn1998dh-19980804.36-fast 47.8728493671
S/N ratio \sn1998dh-19980910.37-fast 16.4583592276
S/N ratio \sn1998dh-19980914.36-fast 22.9133267988
S/N ratio \sn1998dh-19980917.40-fast 19.7199615358
S/N ratio \sn1998dh-19980919.32-fast 24.3716755066
S/N ratio \sn1998dk-19980910.40-fast 37.5077152393
S/N ratio \sn1998dk-19980911.34-fast 28.2289247108
S/N ratio \sn1998dk-19980913.39-fast 33.2897046483
S/N ratio \sn1998dk-19980916.40-fast 33.0887776021
S/N ratio \sn1998dk-19980918.39-fast 30.2493138818
S/N ratio \sn1998dk-19980921.37-fast 21.3698004675
S/N ratio \sn1998dk-19980923.38-fast 36.8802632466
S/N ratio \sn1998dk-19980930.35-fast 32.5558382816
S/N ratio \sn1998dk-19981015.33-fast 25.1816068981
S/N ratio \sn1998dm-19980910.42-fast 42.4775853543
S/N ratio \sn1998dm-19980911.33-fast 40.4926658688
S/N ratio \sn1998dm-19980913.43-fast 44.4895743733
S/N ratio \sn1998dm-19980916.41-fast 40.377219417
S/N ratio \sn1998dm-19980918.40-fast 37.7369927691
S/N ratio \sn1998dm-19980921.41-fast 34.1809017345
S/N ratio \sn1998dm-19980923.39-fast 37.7525928693
S/N ratio \sn1998dm-19980930.36-fast 31.1990570403
S/N ratio \sn1998dm-19981015.34-fast 24.138929318
S/N ratio \sn1998dm-19981023.36-fast 27.30212647
S/N ratio \sn1998dx-19980914.18-fast 15.5564339904
S/N ratio \sn1998dx-19980915.22-fast 12.5894528106
S/N ratio \sn1998dx-19980917.13-fast 4.96222656789
S/N ratio \sn1998dx-19980918.15-fast 15.971266748
S/N ratio \sn1998dx-19980922.12-fast 12.7050412597
S/N ratio \sn1998dx-19980924.16-fast 16.7154051287
S/N ratio \sn1998dx-19980929.13-fast 6.4715084737
S/N ratio \sn1998eb-19980919.49-fast 11.9571598881
S/N ratio \sn1998ec-19980929.52-fast 32.2103249075
S/N ratio \sn1998ec-19980930.50-fast 35.4562355651
S/N ratio \sn1998ec-19981015.48-fast 25.791166393
S/N ratio \sn1998ec-19981023.48-fast 23.1014507716
S/N ratio \sn1998ec-19981029.50-fast 17.2930988691
S/N ratio \sn1998ec-19981111.52-fast 13.435054003
S/N ratio \sn1998ef-19981023.37-fast 48.1363632288
S/N ratio \sn1998ef-19981024.30-fast 45.3288227859
S/N ratio \sn1998ef-19981029.31-fast 40.4580317554
S/N ratio \sn1998ef-19981115.25-fast 26.2062387489
S/N ratio \sn1998eg-19981024.15-fast 34.5711910407
S/N ratio \sn1998eg-19981029.19-fast 29.6239179706
S/N ratio \sn1998eg-19981030.16-fast 7.72455899686
S/N ratio \sn1998eg-19981111.16-fast 19.1458013284
S/N ratio \sn1998eg-19981113.19-fast 7.49423961148
S/N ratio \sn1998eg-19981117.18-fast 16.296922399
S/N ratio \sn1998es-19981114.22-fast 45.0756832021
S/N ratio \sn1998es-19981115.25-fast 49.7500960263
S/N ratio \sn1998es-19981116.25-fast 68.9742179229
S/N ratio \sn1998es-19981117.20-fast 70.2970547732
S/N ratio \sn1998es-19981118.28-fast 64.5888951922
S/N ratio \sn1998es-19981119.28-fast 64.2938855386
S/N ratio \sn1998es-19981120.26-fast 62.0726810517
S/N ratio \sn1998es-19981121.23-fast 66.9258241349
S/N ratio \sn1998es-19981122.26-fast 65.3004808101
S/N ratio \sn1998es-19981123.30-fast 60.8573717054
S/N ratio \sn1998es-19981125.22-fast 52.7418138156
S/N ratio \sn1998es-19981126.22-fast 45.3286890347
S/N ratio \sn1998es-19981127.21-fast 50.3077489363
S/N ratio \sn1998es-19981210.19-fast 28.5067725064
S/N ratio \sn1998es-19981212.18-fast 32.1537103636
S/N ratio \sn1998es-19981213.18-fast 28.0928428462
S/N ratio \sn1998es-19981214.18-fast 27.2027571108
S/N ratio \sn1998es-19981219.08-fast 31.2230345647
S/N ratio \sn1998es-19981221.09-fast 30.759093617
S/N ratio \sn1998es-19981225.14-fast 30.5633658152
S/N ratio \sn1998es-19990109.22-fast 30.8664885806
S/N ratio \sn1998es-19990116.11-fast 13.2432409211
S/N ratio \sn1998es-19990121.14-fast 23.0185250171
S/N ratio \sn1998es-19990207.13-fast 26.2354002132
S/N ratio \sn1998es-19990214.12-fast 26.6059266284
S/N ratio \sn1998es-19990223.12-fast 11.8900992072
S/N ratio \sn1998ex-19981130.51-fast 4.90973895233
S/N ratio sn1998V-19980319.51-fast 35.7397680798
S/N ratio sn1998V-19980320.50-fast 26.7981633336
S/N ratio sn1998V-19980321.51-fast 35.3330707868
S/N ratio sn1998V-19980331.48-fast 25.4038698667
S/N ratio sn1998V-19980401.50-fast 29.063956801
S/N ratio sn1998V-19980403.49-fast 25.7726717379
S/N ratio sn1998V-19980419.50-fast 13.949295378
S/N ratio sn1998V-19980429.50-fast 6.91001372304
S/N ratio sn1998V-19980502.49-fast 12.2353270618
S/N ratio \sn1999aa-19990213.35-fast 55.1313897283
S/N ratio \sn1999aa-19990214.33-fast 68.1309101493
S/N ratio \sn1999aa-19990215.28-fast 61.3860307948
S/N ratio \sn1999aa-19990216.24-fast 49.3635179354
